row;col;UP;ElevP50;ARMFR;ElevP90
66;23;52I219;9.1078;68.242;26.872
66;24;52I219;18.4387;73.1819;26.4068
66;25;52I219;22.1331;74.4064;26.6105
66;26;52I219;21.1721;69.9378;26.9185
66;27;52I219;22.1731;83.9956;26.4999
66;28;52I219;20.5171;87.8022;25.0756
66;29;52I219;20.8173;92.8746;25.1647
66;30;52I219;21.8279;79.0894;27.9213
66;31;52I219;12.7789;65.6982;29.3974
66;32;52I219;11.4422;66.8033;29.2192
66;33;52I219;14.1496;67.8683;29.9463
66;34;52I219;14.7584;68.1626;30.2486
66;35;52I219;17.5452;71.6418;30.3004
66;36;52I219;15.6898;66.1834;29.4139
66;37;52I219;15.4142;64.486;28.4776
65;10;52I219;19.2686;83.121;27.7432
65;11;52I219;20.2927;77.3053;28.1628
65;12;52I219;18.5769;77.0394;27.248
65;13;52I219;15.8184;71.1108;27.357
65;14;52I219;17.155;72.0263;27.1392
65;15;52I219;18.0613;73.393;27.4038
65;16;52I219;22.2606;77.7039;27.1038
65;17;52I219;22.4417;77.9212;27.9475
65;18;52I219;18.6487;73.5662;27.2196
65;19;52I219;19.0452;71.2199;27.1838
65;20;52I219;18.6739;70.9886;27.8471
65;21;52I219;17.0174;70.4552;27.3527
65;22;52I219;15.7694;70.3197;26.2526
65;23;52I219;21.4282;77.4717;26.1839
65;24;52I219;16.7235;72.7562;27.1005
65;25;52I219;23.563;76.59;26.6453
65;26;52I219;17.9854;71.8002;26.3717
65;27;52I219;22.5623;77.7656;26.8225
65;28;52I219;21.7469;87.0598;26.7788
65;29;52I219;21.9582;99.1479;25.3629
65;30;52I219;22.6335;86.6345;26.0553
65;31;52I219;16.4034;69.2293;29.5733
65;32;52I219;14.4333;68.2598;29.9385
65;33;52I219;13.3291;67.1332;30.7525
65;34;52I219;19.6196;70.9423;29.6257
65;35;52I219;20.0223;69.8097;30.7252
65;36;52I219;15.5212;67.5915;29.4623
65;37;52I219;9.3863;62.3156;28.842
65;38;52I219;19.3531;70.2597;28.9868
64;10;52I219;18.171;81.1767;26.2569
64;11;52I219;19.5115;75.7424;27.2441
64;12;52I219;19.8469;75.3466;26.745
64;13;52I219;20.3458;73.2413;27.1463
64;14;52I219;22.5535;72.755;27.9241
64;15;52I219;20.3835;72.7273;27.6277
64;16;52I219;22.0697;72.6582;27.8247
64;17;52I219;17.1058;70.4107;28.7457
64;18;52I219;14.0882;69.4569;28.8222
64;19;52I219;5.8101;62.8826;28.7812
64;20;52I219;4.9308;63.0059;28.2441
64;21;52I219;9.1735;66.1906;28.6461
64;22;52I219;4.6556;64.5418;27.0344
64;23;52I219;20.9052;73.7096;25.2697
64;24;52I219;19.6293;75.2163;26.9851
64;25;52I219;18.0823;73.9618;27.2669
64;26;52I219;20.4183;77.0445;26.6548
64;27;52I219;22.5439;72.8056;26.7809
64;28;52I219;23.5784;87.5998;27.1913
64;29;52I219;22.4772;91.6538;26.2777
64;30;52I219;22.9571;93.1194;25.8185
64;31;52I219;18.0355;76.1226;29.0236
64;32;52I219;18.4962;69.1922;30.1284
64;33;52I219;16.2746;69.0178;30.4678
64;34;52I219;19.624;71.5617;30.0619
64;35;52I219;16.5628;70.6698;30.189
64;36;52I219;18.9388;69.1501;29.9302
64;37;52I219;12.0577;63.4298;29.3562
64;38;52I219;10.602;63.7743;28.2138
64;39;52I219;24.6915;76.7206;30.1212
63;9;52I219;22.3581;83.2518;28.1895
63;10;52I219;23.0334;81.575;27.4688
63;11;52I219;20.3076;74.9827;27.5756
63;12;52I219;18.8647;71.5424;27.4022
63;13;52I219;18.0522;72.4256;26.6783
63;14;52I219;21.6521;74.5474;26.7639
63;15;52I219;19.0845;75.069;26.6478
63;16;52I219;15.4787;72.2989;28.9369
63;17;52I219;12.1027;67.9722;30.2269
63;18;52I219;5.1412;59.8133;29.8289
63;19;52I219;4.8546;50.6488;29.0498
63;20;52I219;4.5553;52.1232;29.0322
63;21;52I219;4.3186;61.3088;29.1294
63;22;52I219;6.6937;65.06;29.1647
63;23;52I219;16.4911;71.3534;27.1201
63;24;52I219;19.482;73.7282;27.0616
63;25;52I219;17.3204;72.8706;27.3812
63;26;52I219;22.5857;75.6159;26.6832
63;27;52I219;17.8578;69.9744;27.1962
63;28;52I219;23.8762;83.3715;27.2216
63;29;52I219;21.7074;94.1808;26.5936
63;30;52I219;22.9367;97.6406;25.9518
63;31;52I219;19.7806;77.0839;28.738
63;32;52I219;14.252;65.9403;30.9485
63;33;52I219;12.6429;67.637;30.0462
63;34;52I219;17.6974;68.9123;29.5153
63;35;52I219;20.6902;75.3644;30.2512
63;36;52I219;20.4936;71.9698;29.9594
63;37;52I219;9.6635;65.5486;29.2543
63;38;52I219;8.5702;63.7726;28.9283
63;39;52I219;20.1851;67.2899;29.2069
62;8;52I219;24.752;80.4163;28.197
62;9;52I219;22.8411;81.2715;27.7585
62;10;52I219;21.4564;78.0182;27.9763
62;11;52I219;17.558;72.5364;28.8737
62;12;52I219;15.0941;69.3219;29.2233
62;13;52I219;10.8583;66.5839;29.5057
62;14;52I219;6.7344;64.4125;29.1724
62;15;52I219;5.3378;59.505;29.6169
62;16;52I219;5.8558;55.0727;29.6201
62;17;52I219;5.1024;56.0635;29.8772
62;18;52I219;4.396;36.1864;28.1402
62;19;52I219;4.095;73.3333;15.9722
62;20;52I219;0.8876;44.393;28.9508
62;21;52I219;4.4439;51.1743;30.404
62;22;52I219;10.5465;66.9449;29.9703
62;23;52I219;13.3724;68.0545;28.954
62;24;52I219;20.9013;75.4545;27.6205
62;25;52I219;19.966;76.0281;27.0033
62;26;52I219;21.1276;74.7425;26.676
62;27;52I219;15.2376;69.5854;26.466
62;28;52I219;22.2986;78.2171;26.8528
62;29;52I219;22.2726;91.8275;26.5511
62;30;52I219;22.2065;92.7817;25.7275
62;31;52I219;18.6732;79.1498;28.2627
62;32;52I219;9.0132;65.6955;30.095
62;33;52I219;5.2723;66.2907;29.9897
62;34;52I219;9.9838;66.2797;29.9338
62;35;52I219;14.2852;68.2294;30.012
62;36;52I219;15.1166;68.6915;30.1212
62;37;52I219;14.8292;68.2961;29.8492
62;38;52I219;14.8235;67.8754;29.8185
62;39;52I219;19.7405;68.5621;29.1246
62;40;52I219;26.1081;76.2582;30.3643
61;7;52I219;22.6312;84.2391;29.1436
61;8;52I219;21.9905;78.1443;29.1549
61;9;52I219;15.1771;70.9154;27.8265
61;10;52I219;7.7658;60.5038;28.5685
61;11;52I219;4.3748;50.5318;29.838
61;12;52I219;6.5343;59.887;30.1989
61;13;52I219;2.8244;54.4021;30.0278
61;14;52I219;2.5717;56.173;29.7049
61;15;52I219;2.7106;56.4087;28.2359
61;16;52I219;2.084;55.6285;28.0086
61;21;52I219;7.6133;65.0299;29.873
61;22;52I219;17.1939;69.1034;29.2782
61;23;52I219;19.3736;71.7151;29.9849
61;24;52I219;23.0807;76.8696;28.2686
61;25;52I219;19.0985;74.0947;27.5871
61;26;52I219;22.0177;75.3525;26.438
61;27;52I219;22.3021;72.6565;26.3238
61;28;52I219;23.4032;78.4115;26.7428
61;29;52I219;22.2441;91.0273;26.5606
61;30;52I219;23.3476;93.7116;26.1926
61;31;52I219;20.0904;76.2409;26.8308
61;32;52I219;18.561;70.5104;29.7001
61;33;52I219;11.8282;68.6907;29.4452
61;34;52I219;11.1997;67.9022;29.8378
61;35;52I219;16.6767;70.5679;30.276
61;36;52I219;15.2263;68.8431;29.8096
61;37;52I219;11.0033;66.648;29.7355
61;38;52I219;9.511;66.1277;29.8144
61;39;52I219;7.9189;64.1257;29.5833
61;40;52I219;16.8219;68.5799;29.9369
61;41;52I219;5.4634;60.7143;30.673
60;7;52I219;19.0099;74.895;27.1944
60;8;52I219;12.6829;68.1397;28.8507
60;9;52I219;4.6237;57.6717;29.9077
60;10;52I219;4.491;59.9091;28.673
60;11;52I219;5.8703;61.5984;28.8353
60;12;52I219;2.9404;57.4754;28.6883
60;13;52I219;6.1317;61.1267;29.3684
60;14;52I219;7.6273;63.3752;29.2511
60;15;52I219;3.0556;53.1346;29.481
60;21;52I219;16.0067;67.5437;28.6988
60;22;52I219;22.1926;69.471;29.2928
60;23;52I219;19.0061;71.61;29.1816
60;24;52I219;20.4925;76.3923;27.6825
60;25;52I219;18.0941;73.5615;27.7267
60;26;52I219;23.1573;75.5796;26.8363
60;27;52I219;16.3815;70.3652;26.9808
60;28;52I219;23.0165;79.5326;27.1177
60;29;52I219;22.6725;91.7301;27.0593
60;30;52I219;23.8328;91.3971;26.7761
60;31;52I219;18.437;72.8833;28.2258
60;32;52I219;17.4727;67.9351;29.4242
60;33;52I219;18.2958;70.1139;28.8875
60;34;52I219;20.8996;71.0701;29.1241
60;35;52I219;20.9694;70.6052;29.9158
60;36;52I219;21.8145;71.2207;29.6665
60;37;52I219;24.1568;71.4513;29.7874
60;38;52I219;22.2139;72.5515;29.5544
60;39;52I219;18.739;69.3011;28.952
60;40;52I219;16.2516;67.5967;28.5346
60;41;52I219;10.1831;62.8862;28.8315
59;6;52I219;0.0817;37.5;18.9129
59;7;52I219;8.3066;58.2705;28.8427
59;8;52I219;5.022;55.8016;29.6116
59;9;52I219;7.4315;61.6473;29.5913
59;10;52I219;4.8937;60.5006;29.2594
59;11;52I219;6.5152;61.1746;29.1112
59;12;52I219;3.9751;56.5178;28.7194
59;13;52I219;3.951;57.6541;28.49
59;14;52I219;5.9542;63.3686;29.273
59;15;52I219;2.5444;55.1724;21.5996
59;21;52I219;15.2156;65.2883;28.1055
59;22;52I219;18.4285;66.6741;29.1687
59;23;52I219;18.5055;70.3789;27.1639
59;24;52I219;21.8029;76.2032;26.577
59;25;52I219;21.5541;72.7962;27.0554
59;26;52I219;23.2879;74.2137;26.7825
59;27;52I219;17.4746;68.3246;26.9924
59;28;52I219;23.2545;85.009;26.7654
59;29;52I219;22.685;91.241;26.5596
59;30;52I219;23.0447;89.905;26.4783
59;31;52I219;18.7668;67.3033;29.0567
59;32;52I219;14.4941;68.4012;29.5233
59;33;52I219;12.1327;66.8264;28.9198
59;34;52I219;17.9124;69.797;28.9818
59;35;52I219;22.3059;70.7599;29.9961
59;36;52I219;22.3015;73.6753;29.8909
59;37;52I219;20.8071;71.3059;30.0288
59;38;52I219;23.4243;73.8472;29.5017
59;39;52I219;21.3992;70.4991;29.0235
59;40;52I219;14.2421;67.6906;28.9603
59;41;52I219;6.7847;62.8233;27.8644
59;42;52I219;7.7895;60.0163;28.5838
58;5;52I219;15.5274;63.7755;32.7956
58;6;52I219;7.482;59.0407;30.9263
58;7;52I219;5.8869;42.9153;27.7676
58;8;52I219;15.4549;65.4474;28.6813
58;9;52I219;12.8018;63.377;29.3329
58;10;52I219;6.967;59.9023;29.2768
58;11;52I219;22.4424;71.1015;29.4411
58;21;52I219;12.6408;64.9675;27.9952
58;22;52I219;14.6226;66.5408;29.0106
58;23;52I219;21.3558;76.5913;26.4608
58;24;52I219;20.9046;72.889;25.3192
58;25;52I219;19.912;72.9517;25.7349
58;26;52I219;21.1753;71.4028;25.8259
58;27;52I219;21.8708;73.2808;26.4764
58;28;52I219;23.8377;88.7994;27.0318
58;29;52I219;22.2697;90.3905;25.8889
58;30;52I219;20.0927;80.322;28.441
58;31;52I219;23.185;69.8979;29.0607
58;32;52I219;19.2754;71.5843;28.366
58;33;52I219;17.0513;68.8959;28.9753
58;34;52I219;13.1722;66.3037;29.4457
58;35;52I219;23.5529;72.7454;29.4613
58;36;52I219;23.6478;73.302;30.158
58;37;52I219;23.853;74.7578;29.9755
58;38;52I219;22.8026;72.7477;29.2998
58;39;52I219;22.8263;72.3431;29.4556
58;40;52I219;6.8029;65.2136;29.1022
58;41;52I219;10.7554;64.5684;28.054
58;42;52I219;10.112;63.2327;27.3771
57;4;52I219;29.3812;75;32.5589
57;5;52I219;14.4525;67.4154;31.7545
57;6;52I219;13.4093;62.5909;30.4191
57;7;52I219;2.8909;45.8583;30.7467
57;8;52I219;22.1984;68.419;28.7276
57;9;52I219;16.7031;64.8929;29.0669
57;10;52I219;4.9085;58.6315;28.9465
57;20;52I219;12.0626;64.4737;27.1639
57;21;52I219;14.5288;65.71;28.0689
57;22;52I219;14.9761;68.6349;27.531
57;23;52I219;20.7705;76.8972;26.7475
57;24;52I219;16.0064;68.9574;26.057
57;25;52I219;14.6249;68.9842;24.7623
57;26;52I219;13.38;67.7961;25.1494
57;27;52I219;21.8774;73.8698;25.6874
57;28;52I219;22.8258;93.7417;26.2217
57;29;52I219;24.0731;92.5991;26.9782
57;30;52I219;14.9951;68.5285;29.1825
57;31;52I219;8.3794;66.0653;28.919
57;32;52I219;11.2534;68.1059;28.6422
57;33;52I219;14.3112;67.3769;28.8721
57;34;52I219;13.2845;66.2717;28.714
57;35;52I219;14.4819;67.5547;29.6994
57;36;52I219;15.6917;69.1497;30.0333
57;37;52I219;17.9082;73.1367;29.9197
57;38;52I219;14.2607;68.8325;29.4105
57;39;52I219;7.5332;67.6696;29.0926
57;40;52I219;3.0692;60.0188;28.9686
57;41;52I219;2.2158;59.4084;28.4285
57;42;52I219;2.4888;59.0434;27.2934
57;43;52I219;7.4261;62.3248;27.9112
56;4;52I219;8.8628;66.1481;32.1473
56;5;52I219;6.6258;64.5983;30.0224
56;6;52I219;8.4412;63.4513;29.7064
56;8;52I219;8.0576;61.3936;29.09
56;9;52I219;8.7969;63.187;28.1286
56;10;52I219;24.4625;73.9726;28.0787
56;16;52I219;3.9863;58.8621;27.4878
56;17;52I219;10.7157;67.2509;26.5809
56;18;52I219;14.9797;68.1969;27.7696
56;19;52I219;9.5194;64.2;28.2214
56;20;52I219;7.5296;63.097;28.2446
56;21;52I219;7.9196;62.9816;27.5463
56;22;52I219;21.0505;74.6782;25.9645
56;23;52I219;17.1302;72.105;26.6726
56;24;52I219;14.5972;69.9948;27.1205
56;25;52I219;12.4483;67.8465;24.961
56;26;52I219;11.8081;65.1681;24.7665
56;27;52I219;22.9321;89.0823;25.2261
56;28;52I219;22.8049;92.3499;26.1416
56;29;52I219;24.2222;85.0396;28.5705
56;30;52I219;15.1919;66.9371;28.7943
56;31;52I219;16.9715;69.9053;28.8629
56;32;52I219;22.1816;70.8961;28.8803
56;33;52I219;22.7324;72.5594;29.3146
56;34;52I219;21.2391;69.8796;29.2164
56;35;52I219;23.2147;73.1872;29.0079
56;36;52I219;20.0747;72.4703;30.0295
56;37;52I219;16.3062;69.6681;29.9012
56;38;52I219;13.3232;68.1803;29.7971
56;39;52I219;7.4409;65.3648;29.6128
56;40;52I219;19.8288;69.8462;29.2892
56;41;52I219;14.2227;69.128;28.893
56;42;52I219;3.6118;60.9732;27.6771
56;43;52I219;9.3335;63.4404;27.1173
56;44;52I219;17.791;66.5127;27.7029
55;3;52I219;21.7017;74.9234;32.2923
55;4;52I219;10.5804;66.9142;30.379
55;5;52I219;11.9774;66.4242;29.8368
55;6;52I219;14.8044;67.9144;30.1575
55;7;52I219;7.8556;55.3172;31.9501
55;8;52I219;3.0327;55.042;30.4025
55;9;52I219;6.4515;61.7248;28.5967
55;16;52I219;5.8622;63.1758;25.7587
55;17;52I219;6.0495;63.8965;27.7907
55;18;52I219;20.8976;73.3516;29.2048
55;19;52I219;22.2227;71.4654;28.9664
55;20;52I219;17.6071;69.3216;28.2122
55;21;52I219;21.4302;74.8305;26.8376
55;22;52I219;22.2013;76.5323;26.3767
55;23;52I219;13.7709;69.8163;26.796
55;24;52I219;21.4438;75.0778;27.1515
55;25;52I219;19.6962;69.1935;26.6719
55;26;52I219;22.256;75.0822;25.5191
55;27;52I219;23.5219;94.9513;26.1621
55;28;52I219;23.4442;93.3189;27.1774
55;29;52I219;9.0203;63.2708;29.6502
55;30;52I219;9.6369;66.6347;28.638
55;31;52I219;12.3214;67.4622;28.9123
55;32;52I219;21.6006;71.105;29.4962
55;33;52I219;18.7635;71.777;29.5353
55;34;52I219;22.5335;72.7761;29.2537
55;35;52I219;22.6386;76.2914;29.1905
55;36;52I219;19.644;71.8471;29.7973
55;37;52I219;12.0495;69.0082;29.6611
55;38;52I219;24.4076;73.3893;29.749
55;39;52I219;21.5172;73.4988;29.9746
55;40;52I219;24.6535;71.8094;29.528
55;41;52I219;10.9988;65.8102;29.053
55;42;52I219;5.7965;62.4814;28.1373
55;43;52I219;5.9283;62.0274;27.1834
55;44;52I219;17.3231;66.5346;27.637
54;2;52I219;16.5557;64.2973;31.0788
54;3;52I219;15.8269;70.1961;30.9928
54;4;52I219;18.1382;71.1867;30.8987
54;5;52I219;10.9272;64.6284;29.7299
54;6;52I219;17.2908;67.6667;29.1245
54;7;52I219;15.9047;64.7186;31.2935
54;8;52I219;0.0413;22.4206;30.6108
54;15;52I219;15.7016;71.2598;27.4066
54;16;52I219;14.3978;66.6764;27.0053
54;17;52I219;12.4058;66.5977;28.9139
54;18;52I219;21.1818;70.0875;28.7228
54;19;52I219;23.4297;74.4392;29.0372
54;20;52I219;21.8439;73.6049;28.6414
54;21;52I219;20.7035;73.8121;27.7537
54;22;52I219;18.9635;71.4608;26.4157
54;23;52I219;14.9057;71.7587;26.7416
54;24;52I219;17.3154;73.6532;26.9045
54;25;52I219;22.5417;76.5632;27.0125
54;26;52I219;24.4479;91.1639;27.0087
54;27;52I219;23.5946;95.6398;27.2206
54;28;52I219;24.759;89.1875;28.7055
54;29;52I219;12.6508;68.3027;29.194
54;30;52I219;10.5555;67.4944;28.904
54;31;52I219;13.7523;69.3797;29.1118
54;32;52I219;18.8517;70.8225;29.3543
54;33;52I219;23.3337;73.4994;29.5899
54;34;52I219;23.2568;74.9751;29.1667
54;35;52I219;21.8928;73.642;29.5757
54;36;52I219;17.9073;71.9188;30.3312
54;37;52I219;10.0427;65.3158;29.6452
54;38;52I219;21.6387;70.2531;29.8653
54;39;52I219;24.1768;72.4208;29.9187
54;40;52I219;17.3445;69.6228;29.6195
54;41;52I219;9.354;63.6147;29.16
54;42;52I219;9.9988;64.811;28.7554
54;43;52I219;6.185;63.4471;28.1079
54;44;52I219;8.8625;64.1903;27.2158
54;45;52I219;20.3804;69.0346;26.8643
53;2;52I219;12.4071;66.2145;30.5809
53;3;52I219;10.6735;66.3556;30.0304
53;4;52I219;9.4821;66.1786;30.6548
53;5;52I219;15.7991;67.6827;30.4097
53;6;52I219;6.6769;61.9019;29.2465
53;7;52I219;19.6893;64.491;30.3623
53;15;52I219;22.6879;71.9361;26.8181
53;16;52I219;16.8697;70.1594;28.5036
53;17;52I219;20.2611;71.1504;28.8602
53;18;52I219;15.8252;66.3644;28.0925
53;19;52I219;20.2386;70.468;28.7234
53;20;52I219;23.6017;72.2373;28.8804
53;21;52I219;17.2156;68.8504;28.686
53;22;52I219;9.3214;68.5607;28.6975
53;23;52I219;21.6593;74.663;28.4475
53;24;52I219;22.3771;76.1582;26.7001
53;25;52I219;23.3811;82.3383;26.6393
53;26;52I219;24.1599;95.4943;26.8769
53;27;52I219;24.5031;91.8447;28.6057
53;28;52I219;14.3297;67.2796;29.7163
53;29;52I219;5.4943;63.7285;28.808
53;30;52I219;14.4495;68.5041;29.1727
53;31;52I219;24.7734;73.2498;29.3644
53;32;52I219;22.1923;72.3275;29.7825
53;33;52I219;24.4915;74.2188;29.3211
53;34;52I219;23.9354;74.8949;29.2578
53;35;52I219;24.1306;74.4781;29.556
53;36;52I219;9.7149;65.516;30.1157
53;37;52I219;18.2172;70.1015;29.96
53;38;52I219;17.5783;69.1483;30.0377
53;39;52I219;21.6512;71.5371;30.1865
53;40;52I219;15.8483;68.5992;29.2981
53;41;52I219;19.7791;69.2881;29.4211
53;42;52I219;12.6279;66.5852;29.0803
53;43;52I219;4.9272;62.6679;28.8255
53;44;52I219;4.2883;61.0225;27.6306
53;45;52I219;14.7144;65.7834;26.7346
53;46;52I219;17.9352;70.7889;28.8331
52;1;52I219;4.874;60.9474;29.1189
52;2;52I219;8.7629;65.674;29.6666
52;3;52I219;11.4097;64.8605;29.8201
52;4;52I219;12.9769;67.1556;30.2035
52;5;52I219;9.3704;64.7323;30.0827
52;6;52I219;5.3854;61.8626;29.4455
52;7;52I219;15.9648;65.2174;28.9457
52;11;52I219;0.354;52.381;25.2862
52;12;52I219;3.2493;55.6546;27.425
52;13;52I219;5.064;59.2058;28.4185
52;14;52I219;21.2131;69.3572;27.908
52;16;52I219;20.7258;69.6288;29.4767
52;17;52I219;19.0133;67.6824;27.8871
52;18;52I219;17.9496;68.3967;28.4446
52;19;52I219;21.7502;73.5921;29.0325
52;20;52I219;23.8256;73.9791;29.3856
52;21;52I219;21.5309;72.1239;29.0362
52;22;52I219;9.5653;68.2296;28.9182
52;23;52I219;13.2278;68.7872;28.931
52;24;52I219;21.7908;72.8483;29.0168
52;25;52I219;24.0894;85.3527;27.4688
52;26;52I219;23.116;95.0365;28.0892
52;27;52I219;22.6375;74.8432;30.3388
52;28;52I219;11.0034;67.2972;29.3386
52;29;52I219;11.8552;69.3547;29.4183
52;30;52I219;16.852;69.2877;29.751
52;31;52I219;16.0012;70.3852;29.9555
52;32;52I219;21.2425;72.3154;29.3621
52;33;52I219;11.8646;68.583;29.4313
52;34;52I219;11.3044;70.0188;29.4935
52;35;52I219;17.7627;70.6987;29.3849
52;36;52I219;13.7739;67.1248;29.6454
52;37;52I219;23.2441;72.4237;29.8591
52;38;52I219;18.0326;70.0191;30.4633
52;39;52I219;19.0912;71.4686;30.0569
52;40;52I219;23.0941;71.7692;29.8991
52;41;52I219;21.209;69.5533;29.9253
52;42;52I219;9.9658;65.8906;29.3517
52;43;52I219;8.8149;65.5683;28.9765
52;44;52I219;4.3503;63.0145;28.3134
52;45;52I219;5.5944;63.4266;27.4714
52;46;52I219;18.7926;66.615;28.4731
52;47;52I219;0.0666;55.8824;29.7835
51;0;52I219;0.7717;50.0585;24.7418
51;1;52I219;5.266;60.362;28.3206
51;2;52I219;5.8439;63.1319;29.3589
51;3;52I219;12.8943;67.2446;30.3805
51;4;52I219;9.4373;65.5996;30.1494
51;5;52I219;10.5572;66.6979;30.1493
51;6;52I219;14.1331;67.0477;29.7614
51;11;52I219;8.9005;62.5401;27.2882
51;12;52I219;16.1047;68.1931;28.2882
51;13;52I219;12.6257;66.3955;28.1625
51;14;52I219;20.9585;67.6446;28.238
51;15;52I219;23.5792;74.2105;29.1264
51;16;52I219;23.8711;72.2268;29.0726
51;17;52I219;13.1268;66.3454;27.7945
51;18;52I219;19.4391;70.1958;28.594
51;19;52I219;21.5471;76.1371;29.1647
51;20;52I219;22.6757;72.2503;29.3361
51;21;52I219;21.6472;73.7522;29.2024
51;22;52I219;9.3572;67.1029;28.8423
51;23;52I219;16.3167;69.7308;29.1033
51;24;52I219;12.5071;68.2283;28.9243
51;25;52I219;16.0203;68.2058;28.7397
51;26;52I219;21.8814;70.8479;29.7118
51;27;52I219;18.9231;68.7732;30.1642
51;28;52I219;22.2304;70.5259;29.009
51;29;52I219;22.3935;71.5686;29.2673
51;30;52I219;20.4005;71.9222;29.7061
51;31;52I219;20.7879;71.2363;29.5807
51;32;52I219;11.2064;68.5432;29.6012
51;33;52I219;18.6645;68.7403;29.4006
51;34;52I219;9.4349;65.8646;28.8961
51;35;52I219;22.2479;67.6771;29.0129
51;36;52I219;22.2855;71.9785;29.9083
51;37;52I219;17.7851;69.262;29.839
51;38;52I219;20.3666;69.733;30.444
51;39;52I219;13.7025;67.924;30.2458
51;40;52I219;14.6326;68.2243;30.5133
51;41;52I219;19.095;69.5171;29.6895
51;42;52I219;12.2505;66.9181;28.9098
51;43;52I219;9.6072;66.723;28.5575
51;44;52I219;15.4175;68.5338;28.968
51;45;52I219;12.481;65.5417;28.2484
51;46;52I219;3.062;58.8779;27.2928
51;47;52I219;10.9715;63.7401;29.711
51;48;52I219;12.5856;62.2378;31.9412
50;0;52I219;17.9726;67.2474;27.9714
50;1;52I219;10.367;64.5735;28.4672
50;2;52I219;10.3552;64.9617;29.886
50;3;52I219;11.1514;65.2409;30.5884
50;4;52I219;12.6122;66.594;30.081
50;5;52I219;6.0686;63.1774;29.8707
50;6;52I219;3.3582;60.3521;28.5713
50;10;52I219;5.5692;61.4444;27.3201
50;11;52I219;13.8415;66.5433;27.0613
50;12;52I219;14.7119;67.3726;28.5116
50;13;52I219;14.0853;68.6714;28.3956
50;14;52I219;21.3228;70.1939;29.1245
50;15;52I219;23.9707;71.3432;29.7212
50;16;52I219;21.1339;68.816;28.4657
50;17;52I219;9.0526;64.6011;27.5819
50;18;52I219;9.4486;66.0627;28.3217
50;19;52I219;12.8621;67.9341;29.1827
50;20;52I219;11.7728;68.234;29.1641
50;21;52I219;11.7268;69.1804;29.5108
50;22;52I219;11.1519;68.3514;29.1727
50;23;52I219;18.5087;71.722;29.127
50;24;52I219;14.6699;69.0152;28.9601
50;25;52I219;23.1588;70.5143;28.9362
50;26;52I219;14.8619;65.8708;30.3821
50;27;52I219;11.145;66.4291;29.2783
50;28;52I219;22.8694;72.3886;29.2874
50;29;52I219;22.2742;71.8512;29.045
50;30;52I219;24.6274;74.1237;29.1535
50;31;52I219;18.7134;71.1324;29.6342
50;32;52I219;5.0727;65.5061;29.2821
50;33;52I219;10.7528;69.162;29.3063
50;34;52I219;4.7544;62.9129;29.3553
50;35;52I219;5.2297;64.1035;28.7792
50;36;52I219;4.8874;67.1257;29.553
50;37;52I219;5.4487;64.8689;29.2727
50;38;52I219;10.9372;66.479;29.6494
50;39;52I219;4.7717;65.3045;29.4114
50;40;52I219;2.7489;59.7455;29.6891
50;41;52I219;1.2404;57.8994;29.3151
50;42;52I219;2.2161;59.8845;29.2552
50;43;52I219;2.0887;62.1723;28.3627
50;44;52I219;2.6754;59.9286;28.8474
50;45;52I219;2.7727;59.8535;28.772
50;46;52I219;3.0493;58.8955;28.1732
50;47;52I219;4.7041;60.8881;27.4379
50;48;52I219;7.8963;61.9094;28.1122
50;49;52I219;5.1067;59.6951;27.9932
50;50;52I219;0.2007;65.625;24.7369
49;1;52I219;6.5986;64.9005;28.5259
49;2;52I219;7.6802;64.5403;29.529
49;3;52I219;6.5793;63.0052;30.2746
49;4;52I219;5.7128;61.2456;30.2403
49;5;52I219;5.7844;61.123;29.597
49;9;52I219;13.8345;84.6154;25.0735
49;10;52I219;6.5801;64.0522;27.251
49;11;52I219;10.8222;66.2645;28.3887
49;12;52I219;16.0221;68.8682;28.4643
49;13;52I219;20.834;72.3269;28.767
49;14;52I219;23.2579;74.0233;29.2425
49;15;52I219;17.9185;69.3682;29.1823
49;16;52I219;14.0469;65.9964;27.6598
49;17;52I219;11.3276;65.471;27.9176
49;18;52I219;9.0543;63.9268;27.6071
49;19;52I219;19.938;69.4218;28.8228
49;20;52I219;16.2612;69.3071;29.1807
49;21;52I219;11.5682;68.1543;29.3189
49;22;52I219;6.1198;66.2225;28.8857
49;23;52I219;5.4059;65.7631;28.958
49;24;52I219;8.4205;64.4693;29.0238
49;25;52I219;4.5511;61.6224;29.5935
49;26;52I219;3.5638;58.1789;29.2093
49;27;52I219;6.6021;67.1794;28.744
49;28;52I219;5.5001;64.9361;28.8666
49;29;52I219;13.8408;69.6543;29.3892
49;30;52I219;7.3762;65.9807;28.7071
49;31;52I219;15.8967;71.8623;29.0147
49;32;52I219;4.4709;64.332;29.2275
49;33;52I219;5.8375;64.8337;29.9329
49;34;52I219;4.5598;60.7054;29.7247
49;35;52I219;5.946;65.8336;29.4232
49;36;52I219;10.0381;66.3416;29.7007
49;37;52I219;4.3599;61.5586;29.2485
49;38;52I219;1.7857;57.6726;28.937
49;39;52I219;6.902;64.0855;29.0272
49;40;52I219;7.4845;63.3078;29.0701
49;41;52I219;13.8484;65.7662;29.7217
49;42;52I219;18.2495;70.957;29.3812
49;43;52I219;24.3986;73.8949;29.5724
49;44;52I219;22.7009;72.4193;29.3214
